time,temperature,salinity,ssh,u_velocity,v_velocity,mld
1950-01-16 00:00:00,3.9050918,35.039013,-1.3953673,0.028279964,-0.03423301,740.8795
1950-02-16 00:00:00,3.8296888,35.065346,-1.4675974,0.025206301,-0.015229191,1506.6396
1950-03-16 00:00:00,3.8422022,35.06609,-1.4491674,0.028878488,-0.01227927,1594.2241
1950-04-16 00:00:00,3.970809,35.05191,-1.4647499,0.032251745,0.012826233,618.03186
1950-05-16 00:00:00,4.4458413,35.055084,-1.4225488,0.07326057,-0.051991858,337.98233
1950-06-16 00:00:00,6.3051653,35.002968,-1.4509012,0.012902173,0.010724694,19.067019
1950-07-16 00:00:00,8.270437,34.927925,-1.4327899,-0.0045244093,0.038993757,17.563751
1950-08-16 00:00:00,9.432626,34.800434,-1.3874036,0.010023919,0.0009199973,17.393892
1950-09-16 00:00:00,8.153532,34.820095,-1.3659208,0.02217835,-0.054642092,35.160988
1950-10-16 00:00:00,7.205805,34.713352,-1.3637819,0.031380914,-0.055778235,27.42084
1950-11-16 00:00:00,5.0007334,34.784332,-1.396323,0.029445771,-0.07600851,63.796165
1950-12-16 00:00:00,3.6567924,34.882847,-1.432341,0.048961774,-0.0175426,121.23765
1951-01-16 00:00:00,3.6472762,34.990856,-1.467162,-0.009736936,0.08150283,396.48795
1951-02-16 00:00:00,3.7352726,35.055794,-1.4484376,0.020960901,0.033939328,1492.5415
1951-03-16 00:00:00,3.7134886,35.063812,-1.4851689,0.08468215,0.009559428,1285.2843
1951-04-16 00:00:00,3.7187235,35.06255,-1.5061275,-0.030563822,0.035998255,1409.1697
1951-05-16 00:00:00,4.296287,35.057602,-1.4884392,0.061773047,-0.0077304877,83.915085
1951-06-16 00:00:00,5.692872,35.016186,-1.4587444,0.01875078,-0.039741404,20.378794
1951-07-16 00:00:00,7.971327,34.93461,-1.4541184,-0.018580254,-0.029200342,17.539883
1951-08-16 00:00:00,9.319652,34.809963,-1.4158372,-0.045736615,0.0035963343,19.36928
