time,temperature,salinity,ssh,u_velocity,v_velocity,mld
2015-01-16 00:00:00,3.8228638,34.929283,-1.3728341,-0.017430197,0.0027386576,185.68907
2015-02-16 00:00:00,3.910569,35.02715,-1.370059,0.037906945,-0.0005281439,762.1466
2015-03-16 00:00:00,3.921246,35.055206,-1.3566754,0.026702492,-0.030733554,1491.9812
2015-04-16 00:00:00,4.1020474,35.05181,-1.3678728,0.049904548,-0.033940677,888.0789
2015-05-16 00:00:00,4.7793636,35.037807,-1.3368623,0.0066098534,0.035092458,45.602627
2015-06-16 00:00:00,6.6926985,35.045082,-1.3473312,-0.03618776,0.01621095,19.953989
2015-07-16 00:00:00,10.216385,34.968834,-1.3028975,0.02205182,0.007573527,11.06482
2015-08-16 00:00:00,10.979285,34.896378,-1.2506729,0.025176242,-0.0282571,16.176903
2015-09-16 00:00:00,10.476827,34.868843,-1.2622675,0.0051453984,0.0032639122,23.30424
2015-10-16 00:00:00,9.37378,34.795403,-1.2837759,-0.0073602865,0.010446234,31.253609
2015-11-16 00:00:00,6.3072968,34.85533,-1.3366431,-0.021422409,-0.010754079,54.40136
2015-12-16 00:00:00,4.5104737,34.92696,-1.3172532,-0.03370923,0.037045468,87.9781
2016-01-16 00:00:00,3.950295,34.932873,-1.3407785,-0.05458842,0.0048347954,140.65013
2016-02-16 00:00:00,3.8885496,34.988354,-1.2962034,-0.0072270455,0.0067360294,436.74362
2016-03-16 00:00:00,3.988765,35.048725,-1.3503951,-0.0026462462,0.010463293,1356.8943
2016-04-16 00:00:00,3.9700723,35.055202,-1.357715,0.012716692,0.010177304,1484.5396
2016-05-16 00:00:00,4.6906676,35.031784,-1.3831567,-0.0037941365,0.035458717,38.505363
2016-06-16 00:00:00,6.4630733,34.987926,-1.3295587,-0.008035545,0.018626094,18.089167
2016-07-16 00:00:00,9.275669,34.946198,-1.2900666,0.011349971,-0.0040018493,12.710122
2016-08-16 00:00:00,10.481174,34.906334,-1.2728521,0.030771226,-0.016960824,17.368448
2016-09-16 00:00:00,8.707526,34.912914,-1.2811592,-0.0041299174,-0.015668282,35.715508
2016-10-16 00:00:00,7.534414,34.80273,-1.2773831,0.0005038896,0.003883354,36.166264
2016-11-16 00:00:00,6.133883,34.79328,-1.3024743,-0.022100318,-0.012264772,54.14134
2016-12-16 00:00:00,4.545544,34.85462,-1.3239048,-0.0039544436,0.0042010318,81.203186
2017-01-16 00:00:00,4.012989,35.001877,-1.3039713,0.027057942,-0.019816699,486.5245
2017-02-16 00:00:00,4.0219126,35.036686,-1.335214,0.008178061,0.025917478,1008.7344
2017-03-16 00:00:00,3.9856927,35.054413,-1.322851,0.02667651,0.019420797,1395.3795
2017-04-16 00:00:00,4.047276,35.06065,-1.3497815,0.021586351,0.010184585,1115.0759
2017-05-16 00:00:00,4.479267,35.051506,-1.3569897,0.0057528308,-0.018051753,554.5032
2017-06-16 00:00:00,6.5736933,35.016445,-1.3272969,-0.0013786082,0.0035494573,17.394321
2017-07-16 00:00:00,9.272758,34.870975,-1.2890056,0.041136365,0.020857189,12.77014
2017-08-16 00:00:00,10.901447,34.686626,-1.2876844,-0.013229547,-0.017579028,12.358092
2017-09-16 00:00:00,9.817511,34.607258,-1.2650056,0.0065981317,-0.02979304,26.244823
2017-10-16 00:00:00,8.057236,34.595272,-1.3116723,0.018015033,0.014407943,36.42952
2017-11-16 00:00:00,5.8181057,34.690907,-1.3100107,-0.023302276,0.03646858,54.681274
2017-12-16 00:00:00,4.3620477,34.750072,-1.318758,-0.04743838,0.009027001,86.539925
2018-01-16 00:00:00,3.6594968,34.921314,-1.3284823,-0.014163112,0.038012262,321.43524
2018-02-16 00:00:00,3.9473996,35.038418,-1.3243325,-0.0056079812,0.01726174,1224.192
2018-03-16 00:00:00,3.9013226,35.053967,-1.3712744,0.017603077,0.03428138,1794.0394
2018-04-16 00:00:00,3.9265285,35.04815,-1.3807572,0.0018954319,0.032380663,1007.8184
2018-05-16 00:00:00,4.906864,35.04954,-1.3617944,0.03243223,-0.008106057,33.59291
2018-06-16 00:00:00,7.019408,34.9971,-1.3613546,0.024450717,0.018055089,17.250643
2018-07-16 00:00:00,10.105627,34.905888,-1.291374,0.026957609,0.012911651,11.509527
2018-08-16 00:00:00,10.322368,34.452164,-1.273135,0.08114775,0.047209784,16.375988
2018-09-16 00:00:00,9.028234,34.534847,-1.2705778,0.05875614,-0.029759666,23.025715
2018-10-16 00:00:00,7.809218,34.44059,-1.2888027,0.039935388,0.023189964,35.645187
2018-11-16 00:00:00,5.236565,34.635445,-1.3262253,-0.013065267,-0.013300142,59.208214
2018-12-16 00:00:00,3.5439613,34.75638,-1.3307153,-0.0016582112,0.0008573791,97.0677
2019-01-16 00:00:00,3.5629017,34.957653,-1.314614,0.013645145,0.0060676495,549.2278
2019-02-16 00:00:00,3.8058,35.034157,-1.3791813,0.047839,0.004502154,1656.5406
2019-03-16 00:00:00,3.8402715,35.024837,-1.3943962,0.08695092,0.037439886,1247.6237
2019-04-16 00:00:00,3.8474128,35.03951,-1.3969531,0.0055172136,0.046935257,883.1775
2019-05-16 00:00:00,3.9066722,35.032566,-1.4138474,0.030811306,0.05349042,543.43225
2019-06-16 00:00:00,5.868146,34.970818,-1.3691533,0.025964133,0.06577053,17.67687
2019-07-16 00:00:00,8.352896,34.899734,-1.3099324,-0.011753046,-0.013194076,14.920631
2019-08-16 00:00:00,9.908753,34.770947,-1.2967548,-0.00039300954,-0.026184501,14.74502
2019-09-16 00:00:00,8.485942,34.693886,-1.2914479,-0.0062202406,-0.01671026,29.414776
2019-10-16 00:00:00,6.1798563,34.804214,-1.3142124,-0.040890522,-0.043342546,42.0227
2019-11-16 00:00:00,4.9708767,34.813328,-1.2956882,-0.01847957,-0.022728266,58.16301
2019-12-16 00:00:00,3.8540246,34.861664,-1.3704042,-0.02618526,0.027260909,98.70379
2020-01-16 00:00:00,3.6861598,34.98189,-1.386491,0.021012848,0.008615712,559.8521
2020-02-16 00:00:00,3.7537293,35.03022,-1.3617427,-0.0050873165,0.026592663,1384.312
2020-03-16 00:00:00,3.7383597,35.035355,-1.4049561,0.0014082678,0.025918635,1931.8724
2020-04-16 00:00:00,3.7474778,35.04725,-1.419267,0.027235968,-0.0038578613,2492.5605
2020-05-16 00:00:00,4.4633894,35.04243,-1.3712914,0.0036602428,0.036610864,36.321686
2020-06-16 00:00:00,6.00627,35.00595,-1.3678528,0.037242472,0.022053491,17.911282
2020-07-16 00:00:00,8.503992,34.927486,-1.303095,0.047274802,-0.007830789,13.669694
2020-08-16 00:00:00,10.380786,34.851334,-1.2813524,0.025399264,-0.040729366,14.614793
2020-09-16 00:00:00,9.877174,34.861004,-1.2914536,0.03568069,-0.05578313,29.032099
2020-10-16 00:00:00,8.121295,34.7918,-1.3166828,0.033229318,-0.02421413,42.0415
2020-11-16 00:00:00,6.4283113,34.76386,-1.3143101,0.028303465,0.029501067,43.666958
