time,temperature,salinity,ssh,u_velocity,v_velocity,mld
2015-01-16 00:00:00,4.2795267,34.999928,-1.2732767,-0.01588096,0.026267318,335.28152
2015-02-16 00:00:00,4.212534,35.05093,-1.3188777,-0.0350153,-0.008906444,684.3748
2015-03-16 00:00:00,4.1576324,35.042732,-1.3220831,-0.010273249,-0.0063174213,430.3783
2015-04-16 00:00:00,3.9539728,34.968586,-1.3360915,-0.06781481,-0.048104722,101.45643
2015-05-16 00:00:00,4.6164184,34.991566,-1.3151186,0.00077815517,-0.03138764,78.41694
2015-06-16 00:00:00,5.3275485,34.906868,-1.2749556,0.002957841,0.062908724,30.986383
2015-07-16 00:00:00,7.363728,34.745132,-1.2259678,0.028113253,0.02659937,17.289957
2015-08-16 00:00:00,8.770149,34.60584,-1.1898041,0.013685513,-0.06492444,16.554714
2015-09-16 00:00:00,8.322622,34.363415,-1.1740673,-0.036117136,0.0037385651,21.38228
2015-10-16 00:00:00,7.6677837,34.50489,-1.1614294,-0.032078277,0.04431601,37.48652
2015-11-16 00:00:00,5.6074657,34.610847,-1.2339427,-0.014659338,0.007016319,53.376568
2015-12-16 00:00:00,4.322289,34.795998,-1.2666684,-0.016897276,-0.016860582,94.25191
2016-01-16 00:00:00,4.371455,34.99866,-1.313886,-0.025778448,-0.010322759,282.28043
2016-02-16 00:00:00,4.3137136,35.023502,-1.2888814,-0.038240448,0.024335515,341.48376
2016-03-16 00:00:00,4.348003,35.05985,-1.2932872,-0.020394541,0.041673966,699.1938
2016-04-16 00:00:00,4.355491,35.061954,-1.2860689,0.007865164,0.031364433,599.05884
2016-05-16 00:00:00,4.779018,35.0444,-1.3211639,-0.0098138405,0.010774549,50.128883
2016-06-16 00:00:00,6.30557,34.98255,-1.2584941,-0.0627828,-0.030593513,21.358862
2016-07-16 00:00:00,9.07078,34.676334,-1.206404,-0.012478755,-0.0111216465,14.080706
2016-08-16 00:00:00,10.21757,34.626675,-1.1915102,0.0059080278,-0.0033613124,17.48521
2016-09-16 00:00:00,9.385354,34.645794,-1.1640204,0.010742539,0.046227694,27.484537
2016-10-16 00:00:00,7.5480385,34.563927,-1.175735,-0.09036893,0.018607643,39.762363
2016-11-16 00:00:00,6.2772236,34.68518,-1.2036865,-0.07037177,-0.03829619,54.283703
2016-12-16 00:00:00,5.5347195,34.786514,-1.2267776,-0.061665695,0.0037148404,80.19498
2017-01-16 00:00:00,4.8522544,34.8721,-1.2070595,-0.019737849,0.03168082,110.838394
2017-02-16 00:00:00,4.4645,35.03178,-1.3142122,-0.005761698,0.013032671,412.0957
2017-03-16 00:00:00,4.1482253,35.038235,-1.3362063,0.01471789,-0.043443903,608.2053
2017-04-16 00:00:00,4.164009,35.037445,-1.3368379,-0.0015423879,0.0021505442,370.9581
2017-05-16 00:00:00,4.8806787,34.900116,-1.2909893,-0.08388002,-0.037724614,32.120228
2017-06-16 00:00:00,6.406221,34.582317,-1.2562966,-0.050008994,-0.04122255,13.415789
2017-07-16 00:00:00,9.478634,34.535778,-1.2073177,-0.048293754,0.015330198,11.391581
2017-08-16 00:00:00,10.408114,34.48322,-1.1882006,-0.05198906,0.002424658,17.50068
2017-09-16 00:00:00,9.912666,34.504436,-1.1575929,-0.052440964,0.03908318,25.832205
2017-10-16 00:00:00,7.450901,34.679333,-1.1910439,-0.033200655,-0.019846154,41.80061
2017-11-16 00:00:00,5.674036,34.808575,-1.2329047,0.040109497,0.00033970896,63.231514
2017-12-16 00:00:00,4.580462,34.84623,-1.2468737,-0.026007535,0.01864247,100.93444
2018-01-16 00:00:00,4.2821827,34.962257,-1.2715125,-0.03429953,0.03357811,231.81268
2018-02-16 00:00:00,4.192655,35.040867,-1.2951757,0.001395848,0.03486629,615.8368
2018-03-16 00:00:00,4.1767364,35.030426,-1.3156859,-0.030968795,-0.010923696,598.26196
2018-04-16 00:00:00,3.9609601,34.88915,-1.2804698,-0.048701283,0.01414818,154.55797
2018-05-16 00:00:00,4.4679112,34.747955,-1.2847906,-0.07838586,-0.062349238,28.763123
2018-06-16 00:00:00,5.821708,34.792633,-1.2626456,-0.016315471,-0.079215854,21.303877
2018-07-16 00:00:00,7.884308,34.773983,-1.2249237,0.016840715,0.006442838,17.101686
2018-08-16 00:00:00,9.271008,34.615948,-1.1839242,0.018157376,-0.055459753,17.458292
2018-09-16 00:00:00,8.358074,34.59921,-1.1818334,-0.021519467,-0.019216701,33.633698
2018-10-16 00:00:00,6.909954,34.532166,-1.1941692,0.0033798653,-0.014915427,40.160656
2018-11-16 00:00:00,5.49176,34.72515,-1.2381599,-0.041166894,-0.021610735,63.870895
2018-12-16 00:00:00,4.405351,34.833855,-1.2928201,-0.069891706,0.0077377306,114.12074
2019-01-16 00:00:00,4.1071086,34.957123,-1.2571744,-0.0022092757,-0.059491754,200.51128
2019-02-16 00:00:00,4.10697,34.995403,-1.2733524,-0.036968857,-0.048371542,324.69714
2019-03-16 00:00:00,4.115436,35.007244,-1.2697629,0.0067135813,-0.08813025,283.11594
2019-04-16 00:00:00,4.2572374,35.016922,-1.2853671,-0.013967841,0.03430357,263.6533
2019-05-16 00:00:00,4.2257977,34.908245,-1.2701491,0.028064774,0.0064175143,69.539955
2019-06-16 00:00:00,5.5831213,34.629017,-1.2369056,-0.015197975,-0.03754441,15.828996
