time,temperature,salinity,ssh,u_velocity,v_velocity,mld
1950-01-16 00:00:00,3.8674757,35.057087,-1.4019915,-0.05162867,0.04901289,825.30115
1950-02-16 00:00:00,3.974424,35.072403,-1.423101,-0.078751855,-0.013039135,820.29987
1950-03-16 00:00:00,4.2446065,35.081173,-1.4349433,-0.037062444,0.00040581322,543.7314
1950-04-16 00:00:00,4.015673,35.07851,-1.4562513,-0.020909172,0.03674606,903.52
1950-05-16 00:00:00,4.241282,35.079796,-1.469875,0.026152296,0.026191149,470.34042
1950-06-16 00:00:00,6.0162187,35.03509,-1.4155836,-0.04579098,0.047205906,20.257492
1950-07-16 00:00:00,8.566849,34.91647,-1.391741,-0.0824209,-0.043383773,14.405235
1950-08-16 00:00:00,9.674885,34.849163,-1.3627156,-0.044931155,0.003589803,15.038436
1950-09-16 00:00:00,8.455823,34.732487,-1.3417865,-0.079881236,-0.08423679,32.51358
1950-10-16 00:00:00,6.5650735,34.573235,-1.3561175,-0.049383156,0.008162422,41.906425
1950-11-16 00:00:00,4.6832175,34.483604,-1.3661481,-0.09203674,0.034670815,49.420017
1950-12-16 00:00:00,4.1188025,34.923435,-1.3874285,-0.15291901,0.010172599,152.15947
1951-01-16 00:00:00,4.1578674,35.020794,-1.4247022,-0.08389486,0.089505665,338.8936
1951-02-16 00:00:00,3.5099943,34.964043,-1.4585286,-0.06875446,-0.019709075,529.2733
1951-03-16 00:00:00,3.8518994,34.997482,-1.4203793,-0.13098095,0.045551088,228.51636
1951-04-16 00:00:00,4.183112,35.061153,-1.4384841,-0.057663698,-0.017164972,323.0019
1951-05-16 00:00:00,4.5673447,35.074493,-1.4319253,-0.107831694,0.030996043,187.90056
1951-06-16 00:00:00,5.8545713,34.95436,-1.4353641,-0.034273174,-0.093333334,20.731821
1951-07-16 00:00:00,7.9224663,34.833584,-1.3883085,-0.06709394,-0.00707464,13.449877
1951-08-16 00:00:00,9.433813,34.647602,-1.342697,-0.040982228,-0.028868452,14.475958
1951-09-16 00:00:00,7.968243,34.62883,-1.3462093,-0.045980554,-0.023279006,30.733831
1951-10-16 00:00:00,6.612955,34.71775,-1.3651087,-0.06265937,0.0069077113,44.568356
1951-11-16 00:00:00,5.3128433,34.761646,-1.3913932,-0.051021215,0.0035663478,60.184082
1951-12-16 00:00:00,4.479567,34.931377,-1.3922069,0.04333112,0.054797232,101.879745
1952-01-16 00:00:00,4.262454,35.059902,-1.4607562,0.018169459,-0.020368615,452.1008
1952-02-16 00:00:00,4.054499,35.088535,-1.4773419,-0.07902536,0.06805371,922.8788
1952-03-16 00:00:00,4.2735085,35.089157,-1.4642408,-0.00405254,-0.04801931,266.82504
1952-04-16 00:00:00,4.2253475,35.091885,-1.4448768,0.033645578,-0.002921542,441.1077
1952-05-16 00:00:00,4.8556356,35.068623,-1.4360292,0.021742841,-0.043295976,36.147324
1952-06-16 00:00:00,6.844037,35.046093,-1.3900099,-0.0207533,-0.0027814042,15.204316
1952-07-16 00:00:00,9.069084,34.939114,-1.3803151,-0.078871585,-0.01625683,14.202959
