time,temperature,salinity,ssh,u_velocity,v_velocity,mld
1950-01-16 00:00:00,4.1069,35.01607,-1.3648399,0.011602838,0.01101771,586.3165
1950-02-16 00:00:00,3.8251905,35.05037,-1.3938507,-0.014647524,0.030020703,1831.2393
1950-03-16 00:00:00,3.356994,34.94934,-1.4262817,0.021435568,-0.050232667,1897.1406
1950-04-16 00:00:00,2.987557,34.76642,-1.3958739,-0.053371076,-0.014371107,48.503185
1950-05-16 00:00:00,3.7771535,34.7808,-1.4055092,-0.06452334,0.012633342,30.465166
1950-06-16 00:00:00,5.2691274,34.538536,-1.3223233,-0.011749825,-0.07517061,17.349983
1950-07-16 00:00:00,7.8053956,34.686398,-1.3050294,-0.053136077,0.032737933,16.036589
1950-08-16 00:00:00,8.301809,34.601696,-1.3119059,-0.075422615,0.0013298134,20.1736
1950-09-16 00:00:00,6.945574,34.516003,-1.2984102,-0.0982318,-0.014375332,32.717617
1950-10-16 00:00:00,5.123922,34.41491,-1.3057802,-0.050359864,-0.030996336,42.377598
1950-11-16 00:00:00,4.183937,34.706196,-1.3534704,-0.037866473,-0.06181917,69.05452
1950-12-16 00:00:00,3.937991,34.947815,-1.3597167,-0.00845625,0.05153727,246.58742
1951-01-16 00:00:00,3.9769692,35.052273,-1.3941203,-0.008361558,0.055422317,1140.1298
1951-02-16 00:00:00,3.8978083,35.05531,-1.4185414,-0.084518805,0.0013467321,1546.2422
1951-03-16 00:00:00,3.7728698,35.048935,-1.4157476,-0.08260757,-0.041877206,1550.4072
1951-04-16 00:00:00,3.8351092,34.992413,-1.4194385,-0.09115578,-0.07723617,395.89587
1951-05-16 00:00:00,3.950654,34.93097,-1.386833,-0.07313521,-0.0041092546,55.908463
1951-06-16 00:00:00,5.4369025,34.924015,-1.4000801,-0.01580556,-0.054814037,17.811085
1951-07-16 00:00:00,8.534291,34.917755,-1.3611103,-0.081352495,0.021625046,11.230632
1951-08-16 00:00:00,9.158073,34.585823,-1.3220587,-0.100125335,-0.070896626,13.902745
1951-09-16 00:00:00,7.8854084,34.6394,-1.3262106,-0.05081735,-0.017732464,23.60725
1951-10-16 00:00:00,5.916493,34.721733,-1.3753513,-0.08142384,0.007924557,48.258957
1951-11-16 00:00:00,4.1066914,34.799885,-1.3258046,-0.0735161,0.004908809,62.736298
1951-12-16 00:00:00,3.807093,34.934353,-1.3413937,-0.08526015,-0.050831605,187.2012
1952-01-16 00:00:00,4.1309066,35.05272,-1.4133363,-0.05718764,-0.070657775,531.68243
1952-02-16 00:00:00,3.7829542,35.058235,-1.4689286,-0.024787392,-0.0172244,2197.7375
1952-03-16 00:00:00,3.836241,35.051765,-1.4454011,-0.036349718,-0.04944862,1868.5554
1952-04-16 00:00:00,3.9024463,34.99529,-1.4148544,-0.008120491,-0.032232855,254.6866
1952-05-16 00:00:00,3.8441687,34.917736,-1.4225962,-0.047600776,-0.007005837,84.42197
1952-06-16 00:00:00,4.8060813,34.218697,-1.366356,-0.0024240052,0.0014038911,16.534752
1952-07-16 00:00:00,7.7574177,34.431904,-1.3478225,-0.022098359,0.036437795,14.653788
1952-08-16 00:00:00,8.305243,34.464745,-1.3383586,0.005095148,-0.011900956,22.373829
1952-09-16 00:00:00,7.021501,34.663136,-1.3363642,-0.016035011,0.018461093,36.004063
1952-10-16 00:00:00,5.480272,34.740814,-1.3668299,-0.042128664,-0.04524768,51.24294
1952-11-16 00:00:00,4.0728374,34.77222,-1.3616868,0.00980551,-0.08036194,75.36334
1952-12-16 00:00:00,3.6186585,34.95163,-1.4202725,0.00479448,-0.038735863,472.39532
1953-01-16 00:00:00,3.7728255,35.051926,-1.4626944,-0.040105946,-0.033787385,1660.649
1953-02-16 00:00:00,3.8839326,35.059566,-1.3867419,-0.016743794,-0.074042514,733.8982
1953-03-16 00:00:00,3.9245005,35.06899,-1.4411623,-0.021996748,-0.07073315,944.55963
1953-04-16 00:00:00,3.8312736,35.063244,-1.4490418,-0.045760863,0.060234994,1371.4832
1953-05-16 00:00:00,4.0625167,35.049843,-1.4739155,-0.051986985,0.016637754,585.3981
1953-06-16 00:00:00,5.709859,34.639343,-1.4264585,-0.10618621,0.025274495,14.393753
1953-07-16 00:00:00,7.297578,34.4753,-1.364359,-0.05224799,0.004754303,12.404131
1953-08-16 00:00:00,8.099866,34.710503,-1.3563855,-0.084263854,-0.07192305,17.69329
1953-09-16 00:00:00,7.7761316,34.771164,-1.3752732,-0.07617152,-0.019470485,26.622063
1953-10-16 00:00:00,5.9433236,34.71212,-1.4005883,-0.10683254,-0.054162305,42.96329
1953-11-16 00:00:00,4.193408,34.97473,-1.4173723,-0.07837606,0.051611807,158.2438
1953-12-16 00:00:00,3.6875067,34.966457,-1.4189101,-0.032599207,0.04271665,291.16223
1954-01-16 00:00:00,3.9379802,35.06061,-1.4068438,0.010102243,0.0069436757,976.5744
1954-02-16 00:00:00,3.7613246,35.05904,-1.4198043,0.0037459293,-0.023993205,1612.4801
1954-03-16 00:00:00,3.7002878,35.059444,-1.4644996,0.01307899,0.01083646,2162.6863
1954-04-16 00:00:00,3.8367848,35.046337,-1.4681004,-0.013161108,-0.04721534,1025.4296
1954-05-16 00:00:00,3.8549662,35.031693,-1.4564657,0.0013554025,-0.01057393,441.146
1954-06-16 00:00:00,4.927196,34.956768,-1.459249,-0.12229866,0.019055055,23.396954
1954-07-16 00:00:00,6.4529076,34.836018,-1.4038048,-0.0568911,0.027415348,17.537897
1954-08-16 00:00:00,7.757732,34.52095,-1.3776364,-0.066300504,-0.1038782,18.032738
1954-09-16 00:00:00,7.097143,34.686848,-1.3825303,-0.05744718,0.028196322,33.939274
1954-10-16 00:00:00,6.0222926,34.61553,-1.3616635,-0.06828991,0.019219235,37.287132
1954-11-16 00:00:00,4.286142,34.827637,-1.421507,-0.019531231,-0.02225543,72.590866
1954-12-16 00:00:00,3.46526,34.86308,-1.426592,0.044852145,-0.10191636,137.09639
1955-01-16 00:00:00,3.6876464,35.02057,-1.3992193,0.016432317,0.04503356,444.87234
1955-02-16 00:00:00,3.6225405,35.041035,-1.3947427,-0.0041745026,0.07055143,1703.6456
1955-03-16 00:00:00,3.629557,35.048157,-1.4470345,-0.02383645,0.015180533,2087.297
1955-04-16 00:00:00,3.7831175,35.042263,-1.4686708,-0.03350117,-0.0467279,691.39825
1955-05-16 00:00:00,4.269464,35.028233,-1.4470465,-0.073005326,0.05727366,116.21907
1955-06-16 00:00:00,5.6877027,34.999702,-1.4052823,-0.074203335,-0.07445142,25.460938
1955-07-16 00:00:00,7.4593635,34.8988,-1.3542342,-0.054631926,0.03651639,15.6663475
1955-08-16 00:00:00,8.627557,34.810028,-1.3405409,-0.041956488,-0.07929609,21.399513
1955-09-16 00:00:00,7.834672,34.635372,-1.3577235,-0.018842664,-0.03579683,29.320778
1955-10-16 00:00:00,7.010905,34.780293,-1.3528799,-0.07124716,0.01038404,47.87097
1955-11-16 00:00:00,5.3131685,34.8292,-1.3701577,-0.01725937,-0.029419024,76.50842
1955-12-16 00:00:00,3.731877,34.816383,-1.3612766,-0.04906971,0.02167805,90.253746
1956-01-16 00:00:00,3.1442077,34.800255,-1.3318646,-0.038342983,0.030513,149.2355
1956-02-16 00:00:00,3.5383213,34.965176,-1.3755224,-0.035956256,0.01778012,533.8317
1956-03-16 00:00:00,3.6454742,34.997818,-1.393867,-0.11802673,-0.006794858,794.74805
1956-04-16 00:00:00,3.1974537,34.781284,-1.379962,-0.06680651,-0.12044641,52.38694
1956-05-16 00:00:00,3.1748426,34.63194,-1.3967099,-0.036543578,-0.045156743,31.06063
1956-06-16 00:00:00,5.2285,34.610264,-1.3521883,-0.035011224,-0.061243866,17.754902
1956-07-16 00:00:00,7.922504,34.641457,-1.3181357,-0.03489899,-0.042775575,12.914813
1956-08-16 00:00:00,9.016508,34.46689,-1.3026177,-0.0066148327,-0.066773914,19.683237
1956-09-16 00:00:00,7.345475,34.53195,-1.3021938,-0.065536946,0.0013403388,34.436127
1956-10-16 00:00:00,5.5715036,34.520054,-1.2886888,-0.0600292,-0.028546236,49.347477
1956-11-16 00:00:00,4.6152363,34.647842,-1.2945518,-0.110386066,-0.0289351,71.37866
1956-12-16 00:00:00,3.6519127,34.74623,-1.3694739,-0.116721086,-0.034188423,104.4299
1957-01-16 00:00:00,2.7299275,34.70371,-1.3537625,-0.033657253,-0.016648943,120.11596
1957-02-16 00:00:00,3.6162724,34.96248,-1.368528,-0.05393021,0.035505045,604.52637
1957-03-16 00:00:00,4.0073767,34.98218,-1.3520429,-0.09020067,-0.064507194,435.0706
1957-04-16 00:00:00,4.217779,35.027454,-1.3540343,-0.073334455,-0.018797755,452.37967
1957-05-16 00:00:00,4.418574,34.892235,-1.3649107,-0.06588409,-0.027968405,26.757132
1957-06-16 00:00:00,5.68725,34.725243,-1.3308488,-0.051113844,-0.04469754,21.738081
1957-07-16 00:00:00,8.160808,34.714592,-1.2917168,-0.0557721,0.022585342,13.454997
1957-08-16 00:00:00,8.762291,34.637394,-1.2928872,-0.03839934,0.004357562,18.794594
1957-09-16 00:00:00,8.118227,34.38813,-1.2897471,-0.044177514,-0.040462423,23.863495
1957-10-16 00:00:00,6.585768,34.569824,-1.2822999,-0.036650263,-0.0040546404,42.4335
1957-11-16 00:00:00,5.672756,34.69237,-1.2825128,-0.081510246,-0.022523956,47.098644
1957-12-16 00:00:00,4.51996,34.789856,-1.3070906,-0.056451075,-0.10375182,88.03462
1958-01-16 00:00:00,3.660621,34.828674,-1.3272746,-0.0631208,-0.06367934,128.66019
1958-02-16 00:00:00,3.8857718,34.946075,-1.3270127,-0.056598797,0.04262347,284.97995
1958-03-16 00:00:00,4.2160587,35.043507,-1.3458756,-0.024596177,-0.03364195,711.1066
1958-04-16 00:00:00,4.0340667,35.039543,-1.3891486,-0.023548484,-0.0032327995,878.0187
1958-05-16 00:00:00,4.225126,35.04602,-1.3684579,-0.028408704,0.028963389,395.80643
1958-06-16 00:00:00,5.5558476,34.994774,-1.3314832,-0.03384045,0.018104834,33.930286
1958-07-16 00:00:00,8.221453,34.8587,-1.2910198,-0.033553444,-0.002366925,14.093067
1958-08-16 00:00:00,8.831935,34.626072,-1.2477103,-0.100235164,-0.011240637,15.326084
1958-09-16 00:00:00,8.616743,34.5392,-1.2630097,-0.024985684,-0.015669217,25.097012
